,TotalCharge
5336,1.2543531982340157
4056,-0.8133199608741123
9511,0.9358828795409476
2999,-0.6565947722256097
9024,0.7957507289875493
1231,-0.9942258068513167
1514,-0.9536484522894835
2313,-0.9705266132252417
1451,-0.24019284088611242
5267,0.6537293757158088
6131,0.7748713467717053
8531,1.1894029683373555
6464,1.5207491277471026
838,-0.5741880986885197
9915,0.12225431712769247
8261,1.0129237316415898
6414,1.0556855760307948
8504,0.17528683800920675
3567,-1.0076974775214167
9264,0.5736458018784646
3087,-1.1703151499909754
8643,0.6701084284651884
1714,-1.1418851579264684
339,-0.738595485039701
9563,0.6194930229819894
5942,1.091613909543435
9869,0.5728353573037355
8102,0.6274525335365171
8488,1.3694152296845867
588,-1.039252662199243
3365,-1.115972023733583
2670,-1.1035173935823843
3589,-1.004107330975087
34,-1.1444833923222704
28,-0.6917301194330693
8553,1.190136817414643
8117,1.3312027909188897
2170,-1.2944252970183363
8377,0.7800041624116567
5620,0.7711488973271654
889,-1.0984885047314468
6489,0.7922222908928171
3322,-0.6272271677970818
9396,1.18210300464104
3514,-0.8784996672118629
4420,-1.1543197934422453
8351,0.9286810681587195
5361,0.9927726946349533
3733,-1.3161422115543189
9463,0.9544822844047948
7081,1.1890374197657319
1654,-1.1389170741447943
5032,1.165218971995352
223,-0.5056606953212491
8625,1.1990576702604168
6194,0.1509579064744392
1590,-0.7040824267141437
5982,0.2003165954127838
3256,-0.6043360718046554
6680,0.9652033607682892
4770,-0.7409065982320802
2181,-1.0560078222325013
6803,1.0221381241182785
4913,-1.1492092868142434
6786,1.1058716798037804
4789,-0.6110514316038101
1209,-0.8275752016484198
421,-0.5853034850035994
8740,1.1646130878509167
1706,-0.6564986792754955
1158,-1.2317153574569177
2306,-0.9918907940291128
273,-1.0253590113394428
171,-0.7016816523001571
3956,-0.7427822380435065
6696,0.6592382890078702
3188,-0.8255934018535063
8132,0.49010396426440356
4808,-1.2212199364740997
8083,1.015827939364954
1564,-1.187589444493276
1782,-0.46869098685430494
843,-1.158343422803906
9345,0.562426166798088
4461,-0.7019791203169139
904,-1.1590612313163309
5911,0.9784002604562811
9950,1.002700296683631
9297,0.01486559509150715
1547,-0.1810205212473501
2080,-0.6159722107259927
9881,1.1413133796470445
3985,-0.8517834526197389
6389,1.095639530388029
7579,0.36797129695416964
9245,1.1811971596862636
6567,0.37545105367442055
8206,1.0495432592538996
3820,-0.5978255086434666
2646,-0.9700282012781749
4454,-0.44001838290887973
7159,1.2197756056792575
8221,1.2192921825995944
8596,-0.046500699373951196
9589,1.4671492497977108
6071,0.9413440926429852
2155,-1.0460067706056453
6712,1.5383202265914002
3715,-0.8435811063603247
4057,-0.8709506007395406
5952,1.5911169984568365
3102,-1.078159902850136
558,-1.3675287195045582
4610,-1.0265108172788642
6978,1.1081466119433712
1436,-0.6478211657385377
507,-0.49111593273972476
1869,-0.8605429779189847
755,-0.9484895230887724
5419,1.1712039698763033
4050,-1.2132697508480659
8089,0.9524142059738645
3836,-0.5629169937271408
2118,-0.9954077707772246
6152,1.3814595276655641
7808,0.7661532197335318
501,-1.2477531703853586
6259,0.9311651472853368
9743,1.2183079075246825
1539,-1.189723623003876
6141,0.8316767692218229
1211,-0.9041626822477692
9122,1.4170993667596956
672,-0.022514022665127024
3377,-1.3348874285605776
8783,1.1174674125362667
1464,-0.3416115112537727
1192,-0.909139135288856
6984,0.9699995231440347
1872,-0.9439286588705782
3590,-1.4079327425835817
6726,0.928615480397437
505,-1.0860093906230956
8118,0.6545265192760122
506,-0.7036735250909678
9449,0.7420132543361658
7131,0.44476218171286075
4807,-0.9199522601767374
7303,0.8158205839400106
1773,-1.0076176182302037
6854,1.0533175367895231
4906,-0.9299990883917233
797,-1.0979827116386298
8785,1.3459770074673763
7070,1.0388217242347324
2829,-0.9773312315463223
9319,1.148750481389678
8737,1.1340950566605774
312,-1.012089064772953
746,-0.9720340263745676
3569,-1.0733750234039534
790,-1.1136585993752661
2476,-1.1713484998469634
9325,0.992856628623168
2570,-0.9052303670674611
5286,1.0812872770589823
5215,0.8511145966564706
2163,-1.372117285149453
6577,1.2807515841667334
8449,0.8799305566431764
380,-0.9963658556958792
8508,1.1012392575034045
1292,-0.8908651824003614
1912,-1.3425516368704375
599,-0.7788672703496198
3892,-0.7575708811475413
4141,-0.9031543249980752
1652,-1.2988258684172012
5224,0.6670528643696333
1893,-0.43491485518560324
1944,-0.7439039167263709
3395,-1.0661576700155795
5479,1.0323221146883332
9769,1.1139343878848018
375,-1.0521276699972195
1966,-0.3252357360578345
3957,-0.6854525739934243
7135,1.2413383848483253
7478,1.1900868239462525
4505,-1.0561555006448478
9580,1.1326200200152299
5288,1.1560807163604319
1471,-1.1453251337255232
3346,-1.259021866945797
6253,0.615952201184078
2853,-1.3368666970348302
8988,0.32965978856303907
9775,0.9510515399684764
6459,1.3819640489061993
4062,-0.9678765007448877
5863,0.6005459571177775
4306,-1.2256798230592592
4877,-0.6871753736815569
7249,1.5006072638539327
5273,1.0464711835541058
3990,-1.1202821156691196
1049,-0.6980448315765447
6175,0.840927854152376
6926,0.22062311669267048
7864,1.0160751547728655
2035,-1.2121225690751432
4039,-1.136457279460111
6875,1.3749883547709105
9354,0.9604457254691006
1972,-0.7569965112344188
5072,1.15595137546056
2099,-0.7719743956692592
1499,-1.0504209934319704
9612,0.9462168505161729
652,-1.0981082778023104
170,-0.8633534167005318
4085,-0.7490759703591735
242,-0.8826520430556427
5710,0.430913073657429
6972,0.7096945409724327
2756,-1.1165867149842572
6884,1.146742486851951
5446,1.5590065147687835
2076,-0.7545084982180912
4103,-1.4252465089931268
9559,0.13748397875977067
7571,0.4242153248601623
9466,1.1081296416834592
4894,-0.9310042933009748
6692,1.154133723027254
8054,0.7837642216214077
5389,1.1388829632342037
9373,1.1736499805820368
8021,1.5574149795824168
8604,0.6064167497360761
4480,-0.358794365867765
8326,0.34913568441857085
4078,-1.009433888733966
640,-1.1426813305126113
1270,-0.761138451285664
2778,-0.8628045911564783
9497,0.5741599548882391
3861,-1.1264754959580905
3480,-0.6076617162107473
1534,-1.3692869223654576
325,-1.154089466194881
2338,-0.5206409932022428
3980,-0.9998060255062838
6877,1.1322824494396777
4054,-0.7653400578534496
2237,-1.1149325081693788
7106,1.1620125101832797
9668,0.8048321113189795
4745,-0.9751571499921448
864,-1.1480084675536057
6203,0.821623954174333
5508,1.4780244344674351
7429,1.3133532880808956
371,-1.088905168255185
6296,0.8489341475855807
5551,0.7155323103822532
5723,0.5066440051551133
5899,1.4031644900933564
9287,1.1411189096415633
7871,1.4196017921132453
2364,-0.7855417409954992
3213,-1.3673067260307776
911,-0.9872556202533525
9047,0.6278047810936149
9790,0.7434882909815135
7289,1.166218841363156
9958,1.235894600661873
6536,1.0446296810257878
9192,1.0017462928831573
1423,-0.46263133404806567
9807,1.1763065142418168
479,-0.7165678748573432
662,-1.0685886973577774
4476,-0.6055882288534616
8982,1.0450190796924235
8077,0.9034733523539004
2988,-0.7341854070846954
1119,-1.2697708543416346
2776,-0.956527421567113
9835,1.1773164740344335
5003,0.19710004317589888
6649,0.5864904540093592
7254,0.7950994379314568
4427,-0.8263147429319269
7431,0.5005305836856364
3981,-1.2278118133236418
6351,0.9802734102260574
2893,-0.9773413871002405
2669,-0.7179785254192722
3977,-0.6336006227245713
5259,1.5654896127109437
279,-1.3182035940710748
6730,0.5293181070205979
6104,1.0524396698308183
7020,0.9656615577859203
1694,-0.4767469948932504
8912,1.2334201533043951
3479,-0.8531615629376139
4416,-0.8526412396330667
7592,0.05649455996764978
6282,1.5451014507212084
5603,0.864638517839529
8619,1.1148429847736179
7780,0.5792079192286294
4296,-0.7381292445775269
4593,-1.0888071796811731
4844,-0.6525269458859579
2209,-0.6730692771831276
7605,1.5214770143006366
5501,0.9215457618491201
184,-1.1657072561373518
4800,-0.5481888275842207
4845,-0.7859096305456794
2350,-0.8009298144999902
553,-1.1943125142942987
1397,-1.0805576744454295
1384,-1.2421744116313997
9182,1.195803966913994
9817,0.9191025030774269
297,-0.9741166308893272
443,-1.1712388004176453
7338,0.5538291248576673
2077,-0.7974704861834562
7815,0.33682582480274953
2229,-0.8736208546251318
2842,-0.9088063457400425
2537,-0.8161425164212368
8145,0.7716355309965415
9536,0.3749107572912678
6443,0.6652971304522236
3367,-1.366566888286364
4486,-1.256351786890706
2578,-1.3642009836285962
1131,-0.8027896146377389
4818,-0.6574688516057644
320,-1.0051781511649613
1371,-0.7470561691071039
4042,-1.3041928947421029
9125,0.7829794617643835
5145,1.183499152510579
907,-0.7950551090901428
9426,1.3179820411358851
3950,-1.0666073557598812
6145,1.0439394042374646
8886,1.0725631874970563
6695,0.4446346754356819
4977,-1.0299217991595309
6092,0.8291408620041216
8408,0.5487884990080502
926,-1.2661983082481123
6143,0.6793173170737977
15,-1.3834114114150422
143,-1.0266752430444654
2363,-0.36126883845130514
129,-1.1103576916456026
1161,-1.1309633802615155
7551,0.6231375009620675
6129,1.290772751972765
4665,-1.1209715921032932
5660,1.2562749655051617
6460,1.117899924836193
1876,-0.7038882750156997
2488,-0.9742283662911793
5327,0.9499516836638919
9361,0.3219117182739049
1182,-0.6734693111575156
6135,1.3138981710207815
6377,1.2787371684495799
1170,-0.8801797564250415
2182,-0.8398692536964608
3371,-1.2776881818752326
8040,0.6831103994920263
1859,-0.9986941542576816
4860,-1.355379239852644
9255,1.5155392579540357
8345,0.9099092087617098
7347,0.6486176582368296
4864,-0.7958961510434939
9886,1.2896362032143163
6388,0.9844315825602366
3121,-0.5591352323068962
387,-1.1176713136492136
7785,1.1457618810224257
1032,-1.132191208378787
7852,0.9081502642545868
5418,0.7685175897294171
931,-1.030924265435757
4019,-0.8579337738554443
691,-0.8632155544369057
5298,0.42917568596695144
6658,1.260423964725875
829,-0.5583276914812346
3498,-1.000964921345103
2081,-1.104317973390892
9440,1.4340035802550095
44,-0.5449785928705799
3939,-1.1650830285179183
5257,1.2238750700872538
8437,1.1256833116121716
4319,-0.9032625512253708
2965,-0.7804898335922855
3969,-1.117148245749117
1187,-0.7491420112722614
284,-1.2519100396787701
8873,0.8384410230917184
4159,-0.8005821337774316
3092,-0.7198867031814741
4556,-0.5801755641369934
4584,-0.9533132093914733
4323,-0.47097717990798693
5504,1.0291317058248266
7074,1.0763663603400975
3364,-1.1711921583462601
8025,0.6271255120414506
3195,-0.9228476108003947
8810,1.168283709204373
969,-1.0177924343108251
3734,-1.3512381973905514
925,-0.6058839911297695
9496,0.7617088462592106
6451,0.6550906657541772
8797,0.34123579910157287
2851,-1.304352765139557
5180,-0.09771969572321891
6723,0.9570227781792288
9322,0.11596568919101383
7810,1.136734161404772
4471,-0.8574120117480497
5168,1.2637547222254126
4348,-0.9507923823136549
7903,0.4512622499149329
3626,-1.3510949193207347
1789,-1.0330984749548673
8293,1.3108100423724218
2059,-1.1201565517987175
4013,-0.7237754859405605
1902,-0.9254938742423381
5573,1.0382314343831893
6925,1.2347378710537988
75,-1.0162028754717545
2345,-1.1450185756119773
5484,1.061418771947102
430,-1.45076499474654
4586,-1.0772229041674062
8099,1.101717635370661
8457,0.8169585086654791
8156,1.360927347794412
7893,0.9757446441078477
1553,-0.12758823011845968
240,-0.9189786493048857
783,-0.7115685119653747
3066,-1.1220395750491725
977,-0.9788795196305976
2941,-1.100932176751902
5377,1.071481677419404
4730,-1.313983679344778
1620,-1.155653399941484
2146,-1.053699842575682
1801,-1.136676333868337
2095,-0.3783329255546621
6074,0.774947942269147
5245,1.0702038627135775
1357,-1.2252218306020581
8063,1.593233694389137
6050,1.0880666665660972
8368,0.11366736561208443
6017,0.6994376241503224
9931,1.522370475552234
8769,0.5348848109274953
7503,1.430420103479481
1609,-0.13243772543455307
3096,-0.7496013723579915
9771,1.1967547601247546
2415,-1.0614675323198974
2017,-0.939736626739973
6018,0.7672127143388655
4125,-1.2206063418691404
9802,0.8962921804769707
3246,-0.5864900634642365
124,-0.8521010047097741
6425,0.6479195843020601
5308,0.47993510933156824
7463,1.4218478289454182
9157,1.697124708260702
3341,-1.1382927823135665
598,-0.7739610585902769
2123,-1.0134787061531105
9498,0.47926226145883016
7685,0.7986196202240691
7049,0.9702981079873559
9661,1.1964612204938394
2197,-1.3340686002187963
4051,-1.2157163752350901
6054,0.8008844619388471
3362,-0.794438130523626
6851,1.2650829890553026
725,-1.349879046063588
4934,-0.8557476457100074
978,-0.8730409693775376
808,-0.7329204053837582
9603,0.5854282074699858
1475,-0.977108879862461
5935,0.2681380098243305
9036,0.9787272819513476
7335,0.7303776185601023
3962,-1.1256213937844421
6422,0.3763876285593087
4905,-1.368037253523679
1235,-0.7099528606637057
1225,-0.6672248224082129
8049,1.2480251259094324
9278,1.2234067826448096
8671,0.9816860696998354
5229,0.7602677501336877
6950,1.204934425402468
3217,-1.3367981514031104
287,-1.0336214391987817
5023,0.8424982911777709
2966,-0.2044641271648535
3164,-1.1805926508210478
6003,1.023291184480966
8887,1.1055868546306586
1657,-1.1617610515225905
1975,-0.4715495354053922
2397,-0.39293079312466417
452,-0.9368318411104599
8030,0.9418261397556285
4696,-1.2424672476845118
3681,-0.8312008513544532
422,-1.2019984229800298
9725,1.13054368578218
657,-1.1733839022717607
3301,-0.6064836701216008
6394,0.5577960377760787
2845,-0.9246118564497898
8291,0.9255544124338023
7497,1.5745508141927484
1001,-0.8038596551129688
4198,-1.4499715429058508
2418,-1.3937442105250222
7482,0.8144148043013318
5706,0.7923479625473023
3847,-0.9118389623749509
961,-1.1377267796558919
1580,-0.5860132450262691
5007,0.5104013124308243
2206,-1.1956223417901548
6312,0.3667191669660484
9562,1.1242238692597166
4231,-1.2445433278223184
757,-1.299185262288345
2284,-0.9947942124060636
6663,1.4239787432035915
4755,-0.9566236667909107
8211,0.8805589149156041
807,-1.3302774377332156
6575,0.18117689416578386
7719,0.50573861885601
1956,-1.1268490214691844
2445,-0.8607365906970124
5875,0.4249867837026609
8163,1.460091914952573
6138,0.24624041201375022
2402,-1.1577437373908954
1073,-1.0889841859132374
6557,0.3641199652654312
4240,-0.6950318371486517
8509,1.2740313612414749
2091,-0.8991642183209207
4527,-0.8686041811507416
7202,0.7613088985120889
6795,0.7719515447554485
7237,0.6258412761561981
7422,0.7962612127519371
6849,1.3652685237422397
6836,0.8699130580825316
1003,-1.355499802082929
9099,1.1998011511068434
6562,0.834133329008042
5614,1.0612123768941144
4651,-0.5494799414699505
5313,0.956369652500443
1485,-0.7381933050154174
7607,1.2567501327827053
1411,-0.3273185405464676
9303,1.1613781893870996
709,-1.0750392527626051
9806,0.4372585748975977
8042,0.7095693279736204
7211,1.5119342243618623
3076,-0.9657882588932477
8314,1.4229752045904012
4101,-0.9677044039631505
5114,1.0002707975821363
2722,-1.1163213478194194
9359,1.2032727158980856
1268,-1.1273729488900126
2462,-0.8931851980993595
5464,1.0201530623642163
268,-0.7989752822435102
3580,-1.143928897794095
5349,1.2833851850428484
7290,1.228953764357755
5157,0.9720290744984076
6601,1.4570707500325162
2821,-1.2872202177144356
5807,1.2255179747090306
589,-0.4411067384224563
5955,0.5318388786010798
5254,1.4758733393596366
6661,0.44267575705499823
7656,1.2896554667525948
8725,1.1069045723800626
6896,0.31387286028789574
7594,1.370802663096333
2028,-0.9769983401759492
6818,0.9407047266343985
677,-1.1154859482481614
5763,0.7118593957504303
1232,-0.8543710448279532
5296,0.8440398328957475
7103,1.1001958158466363
5034,1.1422825190847372
5452,1.2150927312548179
2432,-0.5025645154312002
6319,1.1247173827641923
6119,0.5831606138211679
9158,0.9171761492495474
9953,0.7167908615498008
896,-0.9283534795360965
1611,-1.4000026089249291
6474,1.1578428714572682
7661,0.6234026039412377
7460,0.7087937412300624
3806,-1.0049325245403025
8273,0.6061874218994238
9451,1.2164017345464289
4701,-1.0063467980233949
3961,-1.0212612467093718
5417,0.4516869650684131
890,-1.207744832766285
4999,-0.8987535733475306
7506,0.9772866444814977
7881,1.028049278435828
5095,0.2394376310672971
6932,0.9682777297464494
9617,0.9844490114758219
2799,-0.9716222512735986
584,-0.7683224227968235
3268,-1.070812073389099
3932,-0.6356469994036635
1260,-0.7338385565289052
6205,1.0783257373764545
310,-1.0531707502333167
7789,0.7553055544042054
6458,0.5302317491218207
6206,0.48543301488747015
5882,1.0816409005831
4668,-1.31806976201485
4298,-0.978462988728952
3783,-0.7327278493484017
1008,-0.9572145914219055
8354,1.41681683486494
2185,-0.9903751539729746
3623,-0.7522158399540388
7039,0.5798188485854707
4922,-1.0705882631801964
9673,1.377078448674159
7950,1.170171994611368
6125,1.3305271911121122
4756,-0.9473242111157395
5074,0.604874749362426
90,-1.3025426630959451
5974,0.8426244214879295
6418,1.0611036754995413
8640,1.1829331714097213
8690,1.0750926735353306
2117,-1.253949844739375
2937,-1.1541389253294116
6842,1.3267776809828467
983,-0.8074417155597783
7260,0.7511886610806238
9985,0.3255488577632103
2925,-0.7494094222067795
6061,1.0685774696960393
3214,-0.5609073604126926
6447,1.1567994298005
6779,1.1389306634242273
7038,1.3186356254703442
5663,0.5048236007877674
627,-0.6066535823263661
8008,1.463419003206725
5125,1.1081787178405027
4765,-1.3303452618995613
8143,0.75023878518121
9594,1.402987907659134
1269,-0.7087169510334704
128,-1.208494888900444
6112,0.5137334458973818
1711,-1.26721973672584
7862,1.4205319458187071
4235,-0.7078687228630303
5192,0.9660220611451377
2398,-1.055017956603588
5434,0.6531904552996762
6057,1.1541135421776285
9318,1.4059755907150404
1186,-1.0443788819119566
6013,0.8840240585274198
9793,0.4178051531700578
6014,0.9670645854905591
1977,-0.5121780176910956
9887,1.2965664904379481
4247,-1.2252329676791172
7672,0.803754270486714
915,-0.7070773225891681
1305,-1.207804603397663
5455,1.288804660478615
3049,-0.5024791554824974
9521,1.358248798662313
1273,-0.9905554487662166
8055,1.1414725331656814
2796,-1.0267130651672531
1398,-1.1706676337557451
3358,-1.369079326093262
183,-0.4874208581590461
6867,1.059348858893478
5695,0.7670608993110016
8835,1.074507428896194
9626,0.7493600009111584
6170,0.8303191484288414
6987,0.4132805149529083
4567,-0.6827148481890446
8955,0.6533083298077154
2656,-0.37273993792574994
8309,0.5819066492103534
6857,1.0657686623527223
1961,-1.0546398660925778
6383,0.6739620534322934
8853,0.5468116930561073
9973,1.0512696392082181
1251,-0.5317251134187289
3176,-0.8316457634105071
7760,0.7594683132951178
5013,1.1621524001636379
9705,1.2198838484181573
6539,1.3784608368734994
3289,-1.279067325085684
6448,0.7101486100890041
8726,1.2219863260245853
7611,0.9647061780184266
6275,1.3596632927587848
6887,0.865430616187326
1051,-1.1709758733009894
4069,-1.254781426002153
6022,0.819941605164652
5552,0.5917631596296685
272,-0.483092938736144
2042,-0.7813505179335015
4763,-1.1741270969170472
8997,0.4620851478379007
5204,0.6563496755773981
9509,0.6570734342298725
1086,-1.1887426672200718
8373,0.7416614654347413
7732,0.5040365476523766
7515,1.153091657337506
6678,0.23649030971064175
4322,-0.4782446790384344
6946,0.14601497428323584
7747,1.0143097890863162
6772,1.3001499672134769
5518,0.6590566613612417
5117,1.1922957096688873
6179,0.554591869242373
4709,-0.7136876662920842
8121,1.107863162737269
5969,1.1980045968345092
6784,1.3473305003592977
3478,-1.1500180228965895
8414,1.1040783361211597
3924,-1.092673854319495
1748,-0.9330400667782115
732,-0.27581069202726605
2553,-1.3637073169331257
5458,0.408757711358452
5873,0.6819165187744145
2662,-1.1246313446932594
9398,1.196056686189985
6455,1.4693939106628635
3113,-0.8095829261791614
3303,-1.0430550126726623
1344,-0.9974202161096059
1690,-0.9839129271572284
7180,0.601205045320316
6499,0.6581521923734848
3308,-1.0746992728688012
1504,-0.5365806510646622
1806,-1.0849652499750817
8469,0.9720020138136825
5369,1.266432812701838
3791,-0.9761434926868316
9520,1.1391687057186726
7329,1.0918459893141268
5909,1.3501457288820415
6825,1.0954996404076711
7263,1.2735323438689197
1848,-1.293022844467912
4512,-0.7536208669387573
2431,-1.0275841362248466
4660,-0.9493819656661192
8885,0.8456240295913413
5584,0.5140283614953166
142,-0.7078838396953667
8760,1.4632621429664545
9211,0.6421474026535221
5264,0.8133750318899505
3409,-0.6993397867035384
1117,-0.6316456249325829
1756,-0.8546886744307972
497,-1.033382425012965
8031,0.7063935960916596
870,-1.0372194191253559
3357,-0.8693269509415845
912,-0.7518303999445195
721,-1.0111778627199122
2805,-0.9558298365592911
9943,0.4235732069175361
886,-0.8947105190007941
9592,1.5272147967736769
6587,1.1743668593994119
8100,1.3292420379155128
1520,-1.1629541557361474
8689,1.0146056219955972
2746,-0.6649392090953024
6700,1.2347034718783012
5775,1.041474588649126
314,-0.824133488003019
1799,-0.9504603889910901
327,-0.14262744920052425
5642,0.5371877210631578
4204,-1.3424535363844416
3129,-1.42783259497611
6860,1.3029037358759974
9905,1.0633419151852677
3968,-1.0996974880630692
5743,1.1742627445615714
6226,1.2857289155334346
1973,-1.076949313306346
336,-0.4584656980101148
2764,-0.7523459587339326
7660,0.7622326310381243
275,-0.8704267081765433
2985,-1.0462282150685847
5646,0.6567776013205913
5849,0.9059707324950437
3477,-0.4321952004147514
7558,0.8108547189651419
3558,-0.7388969612483867
2809,-0.6895290744291696
9113,0.803457520266086
4861,-1.0111298300045255
6586,1.1548969260676327
3416,-0.8528188554185208
307,-1.15524460518508
3908,-0.9857052989484774
348,-1.0875836945744721
826,-0.8311150616453843
9501,0.5036920972417248
4482,-1.3537865951782035
6576,1.06697584408486
3682,-0.5929935293875367
5876,0.9703425975876668
8387,1.0014000078498124
2053,-0.5941873724953832
71,-1.248053466472997
5507,0.31066777444284327
8514,0.23325908049221103
7510,1.4146739955592618
8151,1.558234138614938
1666,-0.7780244570680583
7861,1.2901292580631185
9159,1.6108538693904784
5688,0.18283997963718635
1445,-0.8371713447083918
5227,1.2327115302891394
6982,0.6539912681052661
1695,-0.8967257690126175
2892,-0.7533409191100652
1574,-1.0321908536266682
3203,-0.9833629058978345
4405,-0.931558799754198
1630,-0.26423420769742145
8380,1.2718261447642265
1881,-1.223099529438774
8821,0.37593126616437067
6463,0.7111934277127919
848,-1.0340469267284156
9923,0.3971954604901168
6188,0.660388597436518
5869,0.2883454614787832
2877,-0.6490353057358951
186,-0.8720602681476325
3779,-0.7573495013550516
1830,-0.9828695501709104
8325,1.0774891494283472
9241,1.0187784713113224
6378,-0.052367822746863
1234,-1.1446957792529735
6964,1.2126843303142956
3915,-1.2130750515147484
446,-0.297466538394971
844,-0.7056050690664462
8062,0.6746188483564655
5402,0.7664463007087734
2440,-0.10750513469402172
3103,-0.9296288395167595
8585,1.163489840106994
6791,0.4087645911935513
5650,0.9533952704590626
1294,-0.8889017132380871
5079,0.9732812044865292
9016,1.3892406211631763
5067,1.5932910263483
3442,-0.9849861529961091
8451,1.060156092878494
7273,0.9118236375420831
6105,1.1154511621964198
776,-1.4213364748820736
9716,1.2772589212145191
2153,-0.985912620027269
4920,-1.2087994110414564
5360,0.3897936752343276
9735,0.8415507085567238
5957,1.5712049210559915
8411,0.9192405584350913
8432,1.165973001922265
3183,-1.2971284544032748
6792,0.9667031648199949
3199,-1.2547059285263928
9369,1.1805233945021791
1289,-1.2501228337263692
4581,-0.33896578764955654
6192,0.6985042598551476
8935,0.9259974738142143
7149,0.6497638387644177
9846,1.0553067264446452
4106,-0.7627381945739604
4126,-0.7728694736821049
8300,1.334811035100777
3966,-0.1838076938025575
1879,-1.229063476400288
8496,0.7008814722098853
9299,1.6651976868419704
6348,1.4275443324078612
3587,-0.5376271721356205
7372,1.3575557699399505
3865,-0.7756132899751705
8487,1.6017128618215182
4131,-0.88994345190634
1036,-1.3542187579825067
636,-0.9981715422613244
6153,0.8604175096781069
4134,-1.1866910036170335
5338,0.7352389100414575
1083,-0.9404597029128058
861,-1.1281485273777685
903,-0.8083916712652792
191,-0.9971747683606595
109,-1.1813482732004583
4455,-0.6349065874223471
1942,-0.9617249883803989
5856,1.2121678840261545
4331,-1.2269122574554576
8541,1.196109431592415
2040,-1.2334547990075007
7331,0.26363125917843977
7317,0.7722221516026982
7779,1.1693500836448065
4659,-0.7680759981112931
7313,0.8171593998503865
2775,-1.089070623702773
4145,-0.9518292041930899
2323,-0.7641485690251741
762,-0.6827820504182971
2617,-0.5977385090007316
2411,-0.9090992359145239
1094,-1.398678149854439
6173,1.374637483180832
7048,0.5432594048663635
9272,1.1792712645140573
3135,-0.8427503199478287
7787,1.3941000780218387
5040,1.0066456527853966
3805,-1.2592721360831811
884,-0.8532501032047557
2654,-0.9863092906796047
5921,1.1259406174448954
6187,1.0392262585385867
8085,0.7236450119316645
6742,0.1573460626922252
7626,1.203596985459112
5680,0.7041278370655352
7007,1.4060122831689048
9686,0.8661919846050115
2202,-1.0450231413179216
6107,0.7707434457119642
6417,1.3513698808740913
1262,-1.1148287386992606
8379,1.2568991958765292
975,-1.3269009508870824
5831,1.006650697997803
4925,-0.716947083570885
941,-0.9354639711978029
4723,-0.7529774817305055
2387,-1.1257781425713835
9728,0.7342174838570079
5021,1.1653657418108097
4391,-1.1274474327367345
5148,1.3434360550372686
3221,-0.978593521216263
3882,-1.098162391374614
9438,1.3589482485641025
6624,1.4664415440938021
5918,0.07758996900562044
2789,-1.231791859847258
944,-0.7608130052728357
8908,1.4118037283557219
1857,-0.8251434230282292
9080,0.7469433441685165
4108,-0.8475430896475592
8513,1.2613041249629464
3255,-1.1441991537697545
2690,-0.9134720898337398
9512,0.8119472367789532
6961,1.1034086988381349
1319,-0.9185368927998641
8882,1.2032057521697832
9880,1.5473291413264485
5162,1.1175706100627603
5829,1.5758790810226386
7953,0.6258857657565086
5958,1.1615313803819833
9271,1.0349470011066553
3475,-0.9547344260041483
3505,-1.2576697371785364
4749,-1.057876251059432
2477,-0.27021477083666756
9490,1.2980828060938934
6615,0.525246620608673
7413,1.1932254047186757
7586,0.7460778609129909
5344,1.6559961367241343
9863,1.3827345904373511
7111,1.2690494433180406
1874,-1.4351829314490576
8516,0.9029913052412571
5270,0.9274284795149245
5096,0.7934184648887955
2904,-0.9442225181844973
570,-1.4125055318492818
1448,-1.0205070984492954
5964,1.2253299258829757
6242,1.1007622556031678
6347,0.2920908437069884
7874,1.0098833031832537
9816,1.1773192259684735
3226,-1.0053061101352896
9744,1.1027175047384652
3978,-0.6870306751551202
4383,-0.9463502516655762
7856,1.6053821072079546
3539,-0.9772567765949076
5682,1.0501917983759526
2827,-1.2041525126507193
7658,0.17972479030410196
4996,-0.6136243986585698
1338,-1.0295568908712271
3262,-0.3877551298717127
6386,1.0562272483809674
7951,1.3981192776870062
650,-0.7023216540055067
2902,-0.7874915408427421
2258,-0.632291313509626
7402,0.7681511238464468
3521,-0.6910460289924674
2730,-0.7021549693607145
5496,0.09672049713915407
4478,-0.9992564418044023
1596,-0.9180109477527291
7066,0.9757776673163256
2584,-0.9186136295632533
5441,1.2135718290421396
3196,-1.0234564291764554
8523,1.250339043781254
7682,1.4376076965358362
5376,1.0167181900268385
1258,-1.217318313649439
5277,0.4801699410363
991,-1.0268218101341153
3504,-1.0363267563932859
113,-1.14208719987846
919,-1.093935972452214
2509,-1.283378426063702
9404,0.46759635440832864
165,-1.1973440209824777
5263,1.284024551051435
4603,-1.3401502817983688
949,-1.0453552089427056
4594,-0.5913270443602839
5727,1.0259000179507223
3770,-1.0015017796453287
2506,-0.6607250555429179
5107,0.8607344407483607
2850,-0.526622348898492
6485,0.663562953351459
5362,0.769246393594298
7442,0.9023134121561129
4446,-1.219280371069551
4460,-1.311776154453526
9513,1.2594378550282699
2505,-0.9496967493105103
1114,-1.0239399485738099
8397,1.4562405832638343
298,-0.9827122161393297
1675,-1.2894899702555076
3347,-1.294238276498301
2735,-0.39084844178783623
7819,1.0044514440443073
4988,-0.5814255466992525
9894,1.1606787394853104
5817,0.8136626089971126
4325,-1.0263933725311907
